XE,YE,ZE,Num_Solutions
0.6675621211858811,0.2835448703163651,0.24472430350872648,4
0.7202003757617423,0.30972892461606544,0.3316332379533421,4
0.7548071760828025,0.3269435216054014,0.42918107469355027,4
0.7697518478589984,0.3343775085495385,0.5327713544222847,4
0.76433019735347,0.33168059558434576,0.6375228975942847,4
0.7387976930292661,0.3189798613936102,0.7384998058684644,4
0.6943574278616442,0.2968737652546302,0.8309440419028808,4
0.6331034295324506,0.26640394760492303,0.9104996283298696,4
0.5579219897332692,0.22900614788885593,0.973417901643592,4
0.4723556619458745,0.1864425524379055,1.0167341494257958,4
0.3804363361318791,0.1407187601560616,1.0384073077542126,4
0.28649525586116575,0.09398927859173832,1.0374161362442151,4
0.19495892988221783,0.04845600342636164,1.013807338950596,4
0.11014055479211785,0.006264465031584095,0.9686933636699976,0
0.036036776981205054,-0.030597269037076713,0.9041999833409791,4
